name,height,age,totalPass,accuratePass,totalLongBalls,accurateLongBalls,goalAssist,goals,minutesPlayed,rating,touches,possessionLostCtrl,expectedGoals,expectedAssists,aerialLost,aerialWon,duelLost,duelWon,onTargetScoringAttempt,totalClearance,totalTackle,wasFouled,fouls,totalCross,accurateCross,outfielderBlock,goodHighClaim,savedShotsFromInsideTheBox,saves,challengeLost,totalContest,wonContest,bigChanceMissed,shotOffTarget,interceptionWon,keyPass,dispossessed,blockedScoringAttempt,bigChanceCreated,penaltyWon,totalOffside,goalsPrevented,penaltyConceded,cbf_ranking_2024
Marlon,175.0,34.0,23.22222222222222,17.51851851851852,3.4166666666666665,2.0,0.0434782608695652,1.0,1909.0,6.71111111111111,32.851851851851855,9.444444444444445,0.0,0.0,1.4285714285714286,1.0833333333333333,4.2,2.9565217391304346,1.181818181818182,1.0,2.0,1.3846153846153846,2.1578947368421053,2.117647058823529,1.4,1.0,0.0,0.0,0.0,1.5,1.181818181818182,1.0,1.0,1.3636363636363635,1.3333333333333333,1.7,1.2666666666666666,1.0,0.0,0.0,1.0,0.0,0.0,39
Marlon Freitas,185.0,29.0,49.46153846153846,43.53846153846154,5.96,4.333333333333333,0.1363636363636363,0.0,1899.0,7.15,58.5,7.5,0.0750272727272727,0.1002302255,1.4545454545454546,1.125,2.4545454545454546,2.761904761904762,1.0,1.7222222222222223,2.0,1.3333333333333333,1.6363636363636365,1.2727272727272727,1.0,1.4,0.0,0.0,0.0,1.5714285714285714,1.0,1.0,1.0,1.3333333333333333,1.3125,1.8666666666666667,1.2,1.0,1.0,0.0,0.0,0.0,0.0,8
Mateus Carvalho,180.0,22.0,30.633333333333333,26.466666666666665,3.4545454545454546,2.3684210526315788,0.0434782608695652,1.0,1776.0,6.756666666666666,41.833333333333336,6.793103448275862,0.0524090909090909,0.022598627,1.3333333333333333,1.5333333333333334,4.0,4.724137931034483,1.0,1.5,2.9166666666666665,1.588235294117647,1.608695652173913,1.125,1.0,1.4,0.0,0.0,0.0,1.7647058823529411,1.5,1.3846153846153846,0.0,1.1666666666666667,1.7142857142857142,1.1666666666666667,1.5,1.0,0.0,0.0,1.0,0.0,0.0,15
Mateus Henrique,178.0,22.0,52.38095238095238,43.095238095238095,7.05,3.8947368421052633,0.1176470588235294,0.0,1707.0,7.085714285714286,72.54545454545455,16.05,0.0,0.0,1.1666666666666667,1.6923076923076923,3.8,4.7,1.0,1.9444444444444444,3.0625,1.5454545454545454,1.4615384615384617,3.6,1.5,1.0,0.0,0.0,0.0,1.4285714285714286,1.3846153846153846,2.0,0.0,1.2,1.9090909090909087,1.6428571428571428,1.5,1.1666666666666667,1.0,0.0,0.0,0.0,1.0,13
Mateus Pivô,185.0,26.0,28.678571428571427,21.214285714285715,4.0,2.0,0.0,1.5,2209.0,6.910714285714286,50.392857142857146,14.25,0.0,0.0,2.0,2.52,4.892857142857143,5.285714285714286,1.25,3.227272727272727,1.9565217391304348,1.3333333333333333,2.2916666666666665,2.2857142857142856,1.25,1.2,0.0,0.0,0.0,1.1666666666666667,2.2,1.5384615384615383,1.0,1.0,1.4615384615384617,1.3333333333333333,1.3,1.3333333333333333,0.0,0.0,1.0,0.0,1.0,35
Mateus Silva,192.0,29.0,43.11764705882353,33.411764705882355,8.588235294117647,3.1875,0.0588235294117647,0.0,1481.0,6.788235294117648,54.76470588235294,10.352941176470589,0.0,0.0,1.3333333333333333,1.9,2.6875,3.0588235294117645,1.0,4.882352941176471,1.5714285714285714,1.3333333333333333,1.6428571428571428,1.0,1.0,1.25,0.0,0.0,0.0,1.4285714285714286,1.0,1.0,0.0,1.0,1.75,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,33
Matheus Alexandre,188.0,25.0,32.666666666666664,27.695652173913043,3.272727272727273,1.9285714285714288,0.0,0.0,1888.0,6.758333333333333,53.16666666666666,11.5,0.04316,0.0325268425,1.6923076923076923,2.2222222222222223,3.7083333333333335,4.545454545454546,1.0,2.25,2.142857142857143,1.0,1.6875,2.375,1.3333333333333333,1.0,0.0,0.0,0.0,1.5833333333333333,1.1428571428571428,1.3333333333333333,0.0,1.0,1.7222222222222223,1.8,1.1428571428571428,1.0,0.0,0.0,0.0,0.0,1.0,20
Matheus Bahia,181.0,25.0,29.714285714285715,22.142857142857142,4.538461538461538,1.9047619047619049,0.16,0.0,2307.0,6.982142857142857,53.46428571428572,15.214285714285714,0.0,0.0,1.1666666666666667,1.5,3.576923076923077,4.357142857142857,1.0,1.5263157894736843,2.3043478260869565,1.7647058823529411,1.619047619047619,3.730769230769231,1.4285714285714286,1.0,0.0,0.0,0.0,1.2727272727272727,1.8695652173913044,1.411764705882353,0.0,1.375,1.3125,1.6,1.4444444444444444,1.0,1.0,0.0,1.0,0.0,0.0,22
Matheus Bueno,178.0,26.0,51.172413793103445,42.10344827586207,7.862068965517241,4.75,0.0384615384615384,1.0,2431.0,7.006896551724138,62.0,11.137931034482758,0.0,0.0,1.7777777777777777,1.6666666666666667,4.296296296296297,4.518518518518518,1.5,1.3888888888888888,2.1666666666666665,2.0476190476190474,2.272727272727273,1.0,1.0,1.6666666666666667,0.0,0.0,0.0,1.2857142857142858,1.6,1.4285714285714286,0.0,1.375,1.6842105263157894,1.736842105263158,1.5833333333333333,1.3076923076923077,1.0,0.0,1.0,0.0,0.0,38
Matheus Costa,188.0,29.0,36.23809523809524,29.857142857142858,5.25,2.375,0.0588235294117647,0.0,1551.0,6.714285714285714,46.42857142857143,7.333333333333333,0.0,0.0,1.6428571428571428,2.6923076923076925,3.1,3.8333333333333335,1.0,3.4285714285714284,1.4666666666666666,1.2857142857142858,1.7142857142857142,1.3333333333333333,1.3333333333333333,1.125,0.0,0.0,0.0,1.7142857142857142,1.3333333333333333,1.5,0.0,1.125,1.1,1.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,32
Matheus Felipe,186.0,25.0,36.78260869565217,31.043478260869566,5.666666666666667,2.888888888888889,0.0,0.0,1847.0,6.6695652173913045,43.52173913043478,6.681818181818182,0.0,0.0,1.8666666666666667,1.8235294117647056,3.473684210526316,2.7,0.0,3.3684210526315788,1.5454545454545454,1.0,2.230769230769231,0.0,0.0,1.7777777777777777,0.0,0.0,0.0,1.0,1.3333333333333333,1.0,0.0,1.0,1.181818181818182,1.1666666666666667,1.0,1.0,0.0,0.0,0.0,0.0,0.0,22
Matheus Frizzo,182.0,26.0,26.28,21.68,2.4705882352941178,1.625,0.0869565217391304,1.1666666666666667,1739.0,7.047999999999999,41.16,11.708333333333334,0.0,0.0,1.8333333333333333,1.2222222222222223,4.791666666666667,3.857142857142857,1.3846153846153846,1.1,1.181818181818182,2.1,1.7647058823529411,4.2631578947368425,2.111111111111111,1.0,0.0,0.0,0.0,1.2,2.176470588235294,1.25,1.0,1.6363636363636365,1.1111111111111112,2.2,1.3333333333333333,1.3333333333333333,1.0,0.0,1.0,0.0,0.0,24
Matheus Pereira,175.0,28.0,42.65384615384615,35.03846153846154,2.833333333333333,2.0,0.238095238095238,1.0,2205.0,7.546153846153846,62.26923076923077,16.23076923076923,0.155672,0.1562456384615384,1.5333333333333334,1.2857142857142858,4.44,5.461538461538462,1.2,1.0,1.5384615384615383,3.25,1.7333333333333334,5.28,2.0,1.0,0.0,0.0,0.0,1.7777777777777777,2.458333333333333,2.0588235294117645,1.0,1.5625,1.0,2.6818181818181817,1.75,1.0909090909090908,1.0,0.0,1.0,0.0,0.0,19
Matheus Régis,181.0,25.0,14.0,10.791666666666666,2.0,1.125,0.0476190476190476,1.0,1393.0,6.929166666666667,26.166666666666668,8.391304347826088,0.0,0.0,1.5,1.0,4.238095238095238,3.95,1.6,1.25,1.8333333333333333,1.5,1.5454545454545454,1.7058823529411764,1.25,2.0,0.0,0.0,0.0,1.5,2.85,2.0,0.0,1.5333333333333334,1.4,1.5454545454545454,1.6363636363636365,1.25,0.0,0.0,1.0,0.0,0.0,33
Matheuzinho,171.0,24.0,28.285714285714285,23.857142857142858,3.48,1.9523809523809523,0.0,0.0,1907.0,6.935714285714285,45.96428571428572,8.37037037037037,0.0679,0.0545332752380952,1.181818181818182,2.0,2.833333333333333,3.375,1.0,2.272727272727273,2.136363636363636,1.3571428571428572,1.3846153846153846,3.260869565217391,1.25,1.1111111111111112,0.0,0.0,0.0,1.5,1.25,1.0,1.0,1.125,1.9230769230769231,1.25,1.0,1.0,1.0,1.0,1.0,0.0,0.0,4
Matheuzinho,165.0,26.0,24.107142857142858,20.571428571428573,2.2857142857142856,2.0,0.16,1.0,2109.0,7.103571428571429,41.82142857142857,10.703703703703704,0.1405210526315789,0.1044088426923076,1.3636363636363635,1.4545454545454546,4.571428571428571,5.961538461538462,1.3333333333333333,1.0,1.85,3.083333333333333,2.1,3.32,1.3157894736842106,1.0,0.0,0.0,0.0,1.4545454545454546,2.55,1.7058823529411764,1.0,1.3636363636363635,1.4666666666666666,1.55,2.095238095238096,1.0,1.0,0.0,1.0,0.0,0.0,23
Mathias Villasanti,178.0,27.0,49.27272727272727,43.09090909090909,3.952380952380953,2.4,0.1111111111111111,1.0,1979.0,7.113636363636363,66.63636363636364,10.727272727272728,0.0779545454545454,0.0897672888888889,1.1,1.181818181818182,5.363636363636363,5.954545454545454,1.0,2.066666666666667,3.4285714285714284,1.625,2.0,1.3333333333333333,1.0,1.5,0.0,0.0,0.0,2.0,2.388888888888889,1.8333333333333333,1.0,1.0,2.176470588235294,1.4285714285714286,1.7692307692307692,1.3333333333333333,1.0,0.0,0.0,0.0,0.0,10
Maurício Antônio,183.0,32.0,48.82608695652174,43.63636363636363,8.318181818181818,5.047619047619048,0.0,0.0,1781.0,6.995652173913044,57.30434782608695,7.565217391304348,0.0,0.0,1.4166666666666667,2.333333333333333,1.7222222222222223,3.25,1.0,4.095238095238095,1.5454545454545454,1.3333333333333333,1.1,1.0,0.0,1.4285714285714286,0.0,0.0,0.0,1.0,1.5,1.0,1.0,1.0,1.6666666666666667,1.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,24
Maurício Garcez,183.0,27.0,17.178571428571427,11.678571428571429,1.375,1.1666666666666667,0.0416666666666666,1.0,2139.0,6.910714285714286,29.0,10.571428571428571,0.0,0.0,3.363636363636364,3.208333333333333,5.444444444444445,5.038461538461538,1.25,1.4444444444444444,1.1333333333333333,1.4705882352941178,1.2142857142857142,1.9333333333333331,1.1428571428571428,1.0,0.0,0.0,0.0,1.2222222222222223,1.809523809523809,1.5,1.5,1.5,1.1111111111111112,1.7058823529411764,1.6153846153846154,1.3,1.0,0.0,1.1111111111111112,0.0,0.0,28
Maxwell,178.0,29.0,18.423076923076923,14.692307692307692,1.7894736842105263,1.0,0.0,1.0,1575.0,7.050000000000001,33.19230769230769,9.76,0.0,0.0,1.5333333333333334,1.3,4.52,4.72,1.3125,1.5454545454545454,1.9444444444444444,2.2,1.3125,3.6,1.5,1.0,0.0,0.0,0.0,1.8461538461538465,2.55,2.0,0.0,1.2222222222222223,1.1666666666666667,1.6428571428571428,1.5384615384615383,1.5,1.5,0.0,1.2857142857142858,0.0,0.0,31
Miqueias,187.0,23.0,32.758620689655174,27.620689655172413,2.9615384615384617,1.7272727272727273,0.1153846153846153,1.0,2305.0,6.889655172413794,42.58620689655172,7.448275862068965,0.0,0.0,1.8,1.3636363636363635,3.392857142857143,3.5185185185185186,1.0,1.7857142857142858,1.7727272727272727,1.65,1.9523809523809523,1.3125,1.0,1.2,0.0,0.0,0.0,1.1,1.25,1.1428571428571428,0.0,1.1428571428571428,1.3333333333333333,1.3571428571428572,1.125,1.0,1.0,0.0,0.0,0.0,1.0,34
Miranda,182.0,24.0,46.85,39.65,8.05,3.9,0.0,1.0,1773.0,6.8950000000000005,57.4,8.2,0.0,0.0,1.8571428571428568,1.7333333333333334,3.3529411764705883,3.1578947368421053,1.0,4.2105263157894735,2.3,1.1,1.6,1.0,0.0,1.625,0.0,0.0,0.0,1.125,1.0,0.0,0.0,1.125,1.3636363636363635,1.0,1.5,1.0,0.0,0.0,0.0,0.0,0.0,49
Murilo,188.0,27.0,47.083333333333336,39.708333333333336,6.583333333333333,3.6818181818181817,0.0,1.0,2115.0,7.083333333333333,58.16666666666666,8.75,0.1211727272727272,0.0298874605882352,2.1666666666666665,3.15,3.9565217391304346,4.695652173913044,1.0,4.086956521739131,1.75,1.0,2.1875,1.0,0.0,1.181818181818182,0.0,0.0,0.0,1.0,1.375,1.25,1.0,1.125,1.6923076923076923,1.0,1.3333333333333333,1.0,1.0,0.0,1.0,0.0,0.0,3
Mário Sergio,179.0,30.0,36.31818181818182,28.09090909090909,4.545454545454546,2.210526315789474,0.0526315789473684,0.0,1918.0,7.013636363636365,59.27272727272727,14.181818181818182,0.0,0.0,1.9230769230769231,2.230769230769231,3.380952380952381,3.9047619047619047,1.0,2.8666666666666667,2.0,1.0,1.588235294117647,1.6666666666666667,1.0,1.0,0.0,0.0,0.0,1.1666666666666667,1.3846153846153846,1.2222222222222223,1.5,1.25,2.1666666666666665,1.4166666666666667,1.0,1.25,0.0,0.0,1.0,0.0,1.0,28
Natanael,172.0,22.0,31.82758620689655,24.344827586206897,4.241379310344827,2.5,0.037037037037037,1.0,2527.0,7.124137931034483,59.44827586206897,15.620689655172416,0.0,0.0,1.8421052631578947,1.9545454545454544,3.6666666666666665,4.896551724137931,1.0,2.52,2.111111111111111,2.0625,1.3125,4.392857142857143,1.7777777777777777,1.2857142857142858,0.0,0.0,0.0,1.0,1.3076923076923077,1.0,1.0,1.1428571428571428,1.3125,1.65,1.4285714285714286,1.0,2.0,0.0,1.0,0.0,0.0,24
Nathan Mendes,182.0,22.0,36.31578947368421,29.105263157894736,4.0,2.230769230769231,0.0625,0.0,1403.0,6.810526315789474,57.68421052631579,14.411764705882351,0.0767428571428571,0.0396323976923076,1.5833333333333333,1.5,4.222222222222222,4.294117647058823,1.0,2.076923076923077,1.8666666666666667,1.5454545454545454,1.7142857142857142,2.833333333333333,2.25,1.2,0.0,0.0,0.0,1.4285714285714286,2.083333333333333,1.4285714285714286,1.0,1.0,1.6666666666666667,2.0,1.1111111111111112,1.0,1.3333333333333333,0.0,1.0,0.0,1.0,14
Negueba,175.0,24.0,18.52380952380953,14.428571428571429,2.4545454545454546,1.2222222222222223,0.0588235294117647,1.0,1495.0,6.89047619047619,31.285714285714285,9.047619047619047,0.0,0.0,1.8666666666666667,1.0,3.952380952380953,2.631578947368421,1.4444444444444444,2.0,1.7142857142857142,1.4444444444444444,1.5,2.3,1.2,1.5,0.0,0.0,0.0,1.1428571428571428,1.7272727272727273,1.6,1.0,1.2222222222222223,1.1666666666666667,1.3571428571428572,1.5833333333333333,1.4285714285714286,1.0,0.0,1.0,0.0,0.0,37
Nenê,181.0,43.0,20.130434782608692,13.869565217391305,3.6666666666666665,2.111111111111111,0.15,1.0,1405.0,7.0,35.65217391304348,14.227272727272728,0.0983,0.1588411252380952,1.4615384615384617,1.1428571428571428,3.409090909090909,2.9545454545454546,1.0,1.0,1.1111111111111112,1.8888888888888888,1.8888888888888888,6.727272727272728,2.611111111111111,1.0,0.0,0.0,0.0,1.6666666666666667,1.8461538461538465,1.625,0.0,1.6,1.0,1.894736842105263,1.2307692307692308,1.0,1.0,0.0,1.5,0.0,0.0,18
Neto Moura,176.0,28.0,35.23076923076923,29.307692307692307,3.84,3.05,0.0,0.0,1644.0,6.911538461538461,41.96153846153846,6.92,0.0,0.0,1.4545454545454546,1.5,2.9545454545454546,3.0,1.0,1.7142857142857142,1.9047619047619049,1.2941176470588236,1.5789473684210529,1.0,0.0,1.25,0.0,0.0,0.0,1.3636363636363635,1.0,1.0,0.0,1.2,1.5714285714285714,1.2857142857142858,1.0,0.0,0.0,0.0,0.0,0.0,0.0,37
Neto Pessoa,181.0,30.0,12.724137931034482,7.482758620689655,1.761904761904762,1.181818181818182,0.08,1.3333333333333333,1760.0,6.858620689655172,22.0,8.241379310344827,0.0,0.0,2.375,2.25,4.62962962962963,3.857142857142857,1.5,1.625,1.4615384615384617,1.6666666666666667,1.8333333333333333,1.625,1.25,2.0,0.0,0.0,0.0,1.125,1.25,1.0,1.0,1.5333333333333334,1.0,1.1666666666666667,1.1176470588235294,1.0,1.0,0.0,1.3333333333333333,0.0,0.0,39
Newton,188.0,24.0,29.043478260869566,23.08695652173913,4.0,2.117647058823529,0.0476190476190476,1.0,1624.0,6.860869565217392,41.21739130434783,8.91304347826087,0.0859466666666666,0.0486486321052631,1.625,2.0,4.476190476190476,4.631578947368421,1.2,2.5,2.2222222222222223,1.1666666666666667,2.375,1.9333333333333331,1.4285714285714286,1.0,0.0,0.0,0.0,1.7777777777777777,1.6,1.3333333333333333,0.0,1.6666666666666667,1.4666666666666666,1.3333333333333333,1.2222222222222223,1.125,1.0,0.0,0.0,0.0,0.0,26
Nicolas,181.0,35.0,15.375,11.25,1.6,1.375,0.0434782608695652,1.0,1969.0,6.82,23.84,6.8,0.0,0.0,3.4761904761904763,2.652173913043478,4.64,5.0,1.0666666666666669,1.4666666666666666,1.25,1.9090909090909087,1.5,1.0,1.0,1.6666666666666667,0.0,0.0,0.0,1.4,1.875,1.1666666666666667,1.6,1.2142857142857142,1.5,1.3076923076923077,1.4,1.0,0.0,1.0,1.0,0.0,0.0,41
Otávio,173.0,30.0,50.82608695652174,45.869565217391305,3.954545454545455,2.473684210526316,0.0555555555555555,0.0,1870.0,6.931818181818182,60.95652173913044,6.727272727272728,0.0262,0.03379723125,1.8,1.9166666666666667,4.2727272727272725,4.476190476190476,1.0,1.6666666666666667,2.421052631578948,1.4,2.235294117647059,1.0,1.0,1.2,0.0,0.0,0.0,1.4545454545454546,1.6363636363636365,1.5,1.0,1.0,2.1333333333333333,1.1666666666666667,1.3333333333333333,1.0,1.0,0.0,0.0,0.0,0.0,5
Pablo Vegetti,187.0,35.0,16.242424242424242,9.909090909090908,1.5833333333333333,1.25,0.0384615384615384,1.0833333333333333,2894.0,7.124242424242424,30.63636363636364,10.666666666666666,0.416508,0.0369297866666666,5.575757575757576,5.0,8.666666666666666,7.636363636363637,1.5217391304347827,1.9166666666666667,1.2666666666666666,2.533333333333333,1.6521739130434785,1.4545454545454546,1.0,1.0,0.0,0.0,0.0,1.2142857142857142,1.4166666666666667,1.0,1.375,1.9615384615384612,1.0,1.1538461538461535,1.5416666666666667,1.4545454545454546,1.0,1.0,1.5,0.0,0.0,15
Pará,167.0,29.0,32.869565217391305,24.043478260869566,5.739130434782608,2.4545454545454546,0.0476190476190476,0.0,1672.0,6.9,55.82608695652174,15.08695652173913,0.0,0.0,1.7058823529411764,1.2307692307692308,3.909090909090909,4.555555555555555,1.0,1.6153846153846154,2.875,1.2222222222222223,1.4210526315789471,4.0,1.7,1.0,0.0,0.0,0.0,1.1428571428571428,1.4615384615384617,1.2857142857142858,0.0,1.25,1.6153846153846154,1.6,1.0,1.0,0.0,0.0,0.0,0.0,0.0,31
Patrick,183.0,25.0,31.05263157894737,21.84210526315789,7.315789473684211,3.333333333333333,0.0555555555555555,0.0,1454.0,6.742105263157894,42.31578947368421,11.61111111111111,0.0,0.0,1.5384615384615383,3.4,3.736842105263158,4.944444444444445,0.0,3.2777777777777777,1.4285714285714286,1.5555555555555556,2.1666666666666665,1.3333333333333333,1.0,1.75,0.0,0.0,0.0,1.0,1.2857142857142858,1.0,0.0,1.0,2.0,1.3333333333333333,1.6,1.0,0.0,0.0,2.0,0.0,0.0,39
Patrick Brey,175.0,27.0,23.428571428571427,16.785714285714285,2.9615384615384617,2.055555555555556,0.0833333333333333,1.0,1804.0,6.846428571428571,41.46428571428572,13.25,0.0,0.0,1.8333333333333333,1.6363636363636365,4.961538461538462,4.384615384615385,1.0,2.0,2.1333333333333333,2.217391304347826,1.7647058823529411,2.9047619047619047,1.4,1.0,0.0,0.0,0.0,1.5,1.7,1.0833333333333333,0.0,1.25,1.6,1.5789473684210529,1.6,1.0,1.0,0.0,1.0,0.0,0.0,32
Patrick De Lucca,182.0,24.0,38.32142857142857,31.714285714285715,6.148148148148148,3.3703703703703702,0.0384615384615384,0.0,2202.0,6.8500000000000005,46.392857142857146,8.357142857142858,0.0,0.0,1.4444444444444444,1.3157894736842106,2.9615384615384617,3.1538461538461537,1.0,1.625,1.7647058823529411,1.2941176470588236,1.5294117647058822,1.4,1.0,1.0,0.0,0.0,0.0,1.5714285714285714,1.6666666666666667,1.0,0.0,1.0,1.6666666666666667,1.5625,1.1111111111111112,1.0,1.0,0.0,1.0,0.0,0.0,22
Paulinho,175.0,24.0,34.06896551724138,29.517241379310345,1.8823529411764703,1.4285714285714286,0.0416666666666666,1.0,2373.0,7.086206896551724,46.6551724137931,9.655172413793103,0.3163142857142857,0.0767177045454545,2.0,1.2727272727272727,4.379310344827586,3.962962962962963,1.4375,1.2857142857142858,1.5263157894736843,1.411764705882353,1.4545454545454546,1.25,1.0,1.0,0.0,0.0,0.0,1.2727272727272727,2.72,2.0,1.1111111111111112,1.4444444444444444,1.25,1.619047619047619,1.9047619047619049,1.5714285714285714,1.0,1.0,1.2857142857142858,0.0,0.0,5
Paulinho Moccelin,169.0,30.0,17.20689655172414,12.79310344827586,2.0526315789473686,1.4166666666666667,0.0416666666666666,1.0,1813.0,6.83,29.33333333333333,10.5,0.0,0.0,1.4545454545454546,1.1,3.896551724137931,3.36,1.0,1.3333333333333333,1.9375,1.6111111111111112,1.894736842105263,3.92,1.5,1.3333333333333333,0.0,0.0,0.0,1.6666666666666667,1.8,1.181818181818182,0.0,1.0909090909090908,1.0,2.1578947368421053,1.1875,1.0,1.0,0.0,1.0,0.0,0.0,35
Paulo Baya,184.0,25.0,17.178571428571427,13.285714285714286,2.708333333333333,2.1052631578947367,0.0869565217391304,1.0,1789.0,6.9750000000000005,31.035714285714285,10.714285714285714,0.0,0.0,1.7777777777777777,1.0714285714285714,3.076923076923077,2.5416666666666665,1.2727272727272727,1.1111111111111112,1.0,1.5,1.0,4.68,1.6923076923076923,0.0,0.0,0.0,0.0,1.2857142857142858,1.9444444444444444,1.25,0.0,1.4285714285714286,1.0,1.6363636363636365,1.1764705882352942,1.181818181818182,1.0,0.0,1.25,0.0,0.0,21
Paulo Henrique,175.0,28.0,27.303030303030305,20.57575757575757,4.357142857142857,2.05,0.0,1.0,2431.0,6.875757575757576,51.39393939393939,13.303030303030305,0.1633923076923077,0.077958734090909,1.2941176470588236,1.5384615384615383,5.483870967741935,5.71875,1.25,2.84,3.3,1.411764705882353,1.88,2.9642857142857144,1.3333333333333333,1.2727272727272727,0.0,0.0,0.0,1.5,3.074074074074074,2.0,1.0,1.0,1.8571428571428568,1.4,1.5333333333333334,1.25,0.0,0.0,0.0,0.0,0.0,15
Pedro,186.0,27.0,13.32,10.08,1.5,1.4,0.2631578947368421,1.0,2012.0,7.244,26.24,7.44,0.5621368421052632,0.1304555483333333,2.3,1.9523809523809523,4.75,4.24,1.6842105263157894,1.5,1.3076923076923077,1.9411764705882355,1.1333333333333333,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.466666666666667,1.3333333333333333,1.2857142857142858,1.5833333333333333,1.2,2.1818181818181817,1.588235294117647,1.1111111111111112,1.0,1.0,1.0,0.0,0.0,1
Pedro Castro,180.0,31.0,28.956521739130437,23.0,3.2,2.25,0.0,1.0,1668.0,6.947826086956522,41.78260869565217,10.391304347826088,0.0,0.0,1.75,1.2727272727272727,2.9130434782608696,3.0,1.0,1.8125,1.6153846153846154,1.7857142857142858,1.2727272727272727,3.736842105263158,1.5,1.1428571428571428,0.0,0.0,0.0,1.3333333333333333,1.5,1.0,0.0,1.4,1.5,1.5714285714285714,1.2727272727272727,1.3333333333333333,0.0,0.0,1.2,0.0,0.0,28
Pedro Henrique,188.0,29.0,48.8,38.8,11.55,6.05,0.0,1.0,1779.0,6.852380952380953,59.3,10.75,0.10445,0.0214877616666666,2.375,2.411764705882353,3.65,4.55,1.0,3.789473684210526,2.333333333333333,1.4444444444444444,1.4166666666666667,1.0,0.0,1.3333333333333333,0.0,0.0,0.0,1.4444444444444444,1.5,1.0,1.0,1.0,1.4545454545454546,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,14
Rafael Donato,193.0,35.0,30.318181818181817,21.571428571428573,8.181818181818182,3.761904761904762,0.0,1.0,1547.0,7.0,40.27272727272727,10.272727272727272,0.0,0.0,1.5833333333333333,4.05,2.8823529411764706,5.571428571428571,1.3333333333333333,4.090909090909091,2.0,1.1,1.8333333333333333,0.0,0.0,1.1111111111111112,0.0,0.0,0.0,1.2,2.0,1.0,0.0,2.0,1.5625,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,39
Rafael Gava,178.0,31.0,31.26923076923077,27.23076923076923,2.875,2.333333333333333,0.1904761904761904,1.0,1577.0,7.038461538461538,41.38461538461539,8.56,0.0,0.0,1.1111111111111112,1.4444444444444444,2.4782608695652173,3.0,1.0,1.4545454545454546,1.5,2.0,1.8571428571428568,3.8333333333333335,1.9230769230769231,1.0,0.0,0.0,0.0,1.1111111111111112,1.0,1.0,0.0,1.5,1.0,2.230769230769231,1.3333333333333333,1.0,1.0,2.0,0.0,0.0,0.0,21
Rafael Ramos,171.0,29.0,32.95454545454545,24.954545454545453,4.7727272727272725,2.1578947368421053,0.0476190476190476,1.0,1907.0,6.827272727272727,55.0,14.363636363636363,0.0,0.0,1.5714285714285714,1.4285714285714286,3.590909090909091,3.4285714285714284,1.0,1.9411764705882355,1.8823529411764703,1.125,1.5,2.9,1.3125,1.25,0.0,0.0,0.0,1.3076923076923077,1.5714285714285714,1.2222222222222223,0.0,1.0,1.4285714285714286,2.076923076923077,1.6666666666666667,1.5,1.0,0.0,0.0,0.0,0.0,22
Rafael Thyere,190.0,31.0,50.5,42.94444444444444,8.055555555555555,4.2,0.0,1.0,1619.0,6.927777777777778,59.77777777777778,8.222222222222221,0.0,0.0,1.6666666666666667,1.9375,2.833333333333333,2.611111111111111,1.0,4.588235294117647,1.1428571428571428,1.0,1.5,1.0,1.0,1.3,0.0,0.0,0.0,1.0,1.25,1.5,0.0,1.0,1.5,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,25
Ralf,184.0,40.0,36.333333333333336,30.791666666666668,6.826086956521739,3.409090909090909,0.0476190476190476,0.0,1926.0,6.779166666666666,44.875,6.739130434782608,0.0,0.0,1.1,1.6363636363636365,2.111111111111111,2.45,0.0,3.2857142857142856,1.2727272727272727,1.3,1.4444444444444444,1.0,1.0,1.5,0.0,0.0,0.0,1.125,1.0,1.0,0.0,1.0,1.6153846153846154,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,29
Ramon,176.0,23.0,31.59090909090909,26.40909090909091,3.210526315789474,1.8666666666666667,0.0476190476190476,1.0,1878.0,7.036363636363637,55.45454545454545,12.681818181818182,0.0688083333333333,0.0516910288235294,1.5454545454545454,1.6,4.157894736842105,4.428571428571429,1.0,2.55,2.333333333333333,1.7272727272727273,1.4705882352941178,3.8,1.6363636363636365,1.0,0.0,0.0,0.0,1.5,2.125,1.7,0.0,1.0,1.5,1.8,1.3636363636363635,1.2,1.0,0.0,1.0,0.0,0.0,20
Raniele,184.0,27.0,28.379310344827587,22.24137931034483,2.814814814814815,1.7058823529411764,0.0,0.0,2145.0,6.896551724137931,41.44827586206897,7.9655172413793105,0.11155,0.0401292133333333,2.523809523809524,2.6,4.285714285714286,5.275862068965517,1.1428571428571428,2.75,2.4444444444444446,1.631578947368421,1.5294117647058822,1.2,0.0,1.0769230769230769,0.0,0.0,0.0,1.631578947368421,1.625,1.4,1.0,1.1111111111111112,1.75,1.4545454545454546,1.125,1.3333333333333333,0.0,1.0,1.0,0.0,0.0,4
