name,team_name,score_normalizado,valor_mercado_mais_recente(R$),goals,expectedGoals,onTargetScoringAttempt,bigChanceCreated,expectedAssists,goalAssist,keyPass,accuratePass,rating,penaltyWon,wasFouled,duelWon,aerialWon,accurateCross,accurateLongBalls,blockedScoringAttempt,height,age,possessionLostCtrl,dispossessed,bigChanceMissed,duelLost,fouls,challengeLost,totalOffside,saves,savedShotsFromInsideTheBox,goodHighClaim,goalsPrevented,penaltyConceded,campeonato,position,country,totalPass,totalLongBalls,minutesPlayed,touches,aerialLost,totalClearance,totalTackle,totalCross,outfielderBlock,totalContest,wonContest,shotOffTarget,interceptionWon,score_total
Mancha,Chapecoense,46.086587447175546,"R$ 3.195.000,00",1.0,0.0,1.1666666666666667,1.0,0.0,0.1,1.9285714285714286,22.52173913043478,7.065217391304348,0.0,1.25,3.409090909090909,1.5,2.0,2.0526315789473686,1.2,178.0,23.0,13.347826086956522,1.0,0.0,2.65,1.2,1.4,0.0,0.0,0.0,0.0,0.0,0.0,Brasileirão Série B,D,Brazil,30.47826086956522,5.0,2042.0,52.391304347826086,1.2352941176470589,3.1578947368421053,1.6875,3.65,1.4,1.4666666666666666,1.1666666666666667,1.2,1.3076923076923077,-0.016289087875343188
Marcelinho,Chapecoense,40.85708353329317,"R$ 2.556.000,00",1.0,0.0,1.6,1.0,0.0,0.11538461538461539,1.6666666666666667,14.214285714285714,6.910344827586207,0.0,1.8571428571428572,4.4,1.7647058823529411,1.5,2.1176470588235294,1.125,169.24137931034483,25.75862068965517,11.03448275862069,1.75,1.0,3.4583333333333335,1.3571428571428572,1.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,Brasileirão Série B,D,Brazil,19.103448275862068,4.904761904761905,1830.0,38.03448275862069,1.2666666666666666,3.0555555555555554,1.7777777777777777,3.45,1.0,1.5,1.8,1.8888888888888888,1.6666666666666667,-0.11149971325321614
Marcelo Benevenuto,Coritiba,48.50506529076753,"R$ 12.780.000,00",0.0,0.0,1.0,0.0,0.0,0.0,1.0,33.22222222222222,6.938888888888888,0.0,1.5,4.3125,2.5714285714285716,0.0,4.117647058823529,1.0,180.0,28.0,8.722222222222221,1.0,1.0,2.9411764705882355,2.142857142857143,1.2,0.0,0.0,0.0,0.0,0.0,0.0,Brasileirão Série B,D,Brazil,41.05555555555556,8.38888888888889,1514.0,51.05555555555556,1.6666666666666667,4.277777777777778,2.0,1.0,1.5,1.2,1.0,1.0,1.3333333333333333,0.027742772840862552
Marcelo Hermes,Criciúma,36.66821396045196,"R$ 2.875.500,00",1.0,0.09312000000000001,1.2,1.3333333333333333,0.09963681923076922,0.12,2.2222222222222223,21.5,6.992857142857143,0.0,1.2,3.5357142857142856,1.8125,2.1176470588235294,1.8421052631578947,1.1111111111111112,177.0,29.0,15.25,1.125,1.0,4.0,1.5294117647058822,1.6,1.0,0.0,0.0,0.0,0.0,0.0,Brasileirão Série A,D,Brazil,29.892857142857142,5.230769230769231,2459.0,51.92857142857143,1.6521739130434783,3.3181818181818183,1.9130434782608696,5.607142857142857,1.0,1.3888888888888888,1.1666666666666667,1.1666666666666667,2.0555555555555554,-0.18776409668695343
Marcos Rocha,Palmeiras,21.59740425148744,"R$ 3.195.000,00",0.0,0.10635,0.0,1.0,0.10070545555555556,0.08695652173913043,1.6666666666666667,33.17391304347826,7.073913043478262,0.0,1.25,3.8,1.3333333333333333,1.125,3.8636363636363638,1.0,176.0,35.0,14.818181818181818,1.0,0.0,3.5,1.7692307692307692,1.7272727272727273,1.0,0.0,0.0,0.0,0.0,0.0,Brasileirão Série A,D,Brazil,42.34782608695652,7.478260869565218,1557.0,61.0,2.125,2.375,2.75,2.4444444444444446,1.0,1.3333333333333333,1.2,1.0,1.5333333333333334,-0.4621498206429685
Marllon,Cuiabá,61.12120219851458,"R$ 3.195.000,00",1.0,0.09734,1.0,1.0,0.03720472166666667,0.0,1.0,34.52,7.041666666666667,1.0,1.25,4.565217391304348,2.8636363636363638,0.0,2.9130434782608696,1.0,184.0,32.0,5.5,1.0,1.0,2.9473684210526314,1.5833333333333333,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Brasileirão Série A,D,Brazil,39.36,4.958333333333333,2162.0,50.8,2.1333333333333333,4.6521739130434785,1.8235294117647058,1.0,1.5714285714285714,1.0,1.0,1.0,1.6875,0.25743765492150283
Marlon,Cruzeiro,39.02184668928573,"R$ 31.950.000,00",0.0,0.08030000000000001,1.0,1.0,0.073584291,0.0,1.3571428571428572,33.666666666666664,6.909523809523809,0.0,1.25,4.105263157894737,1.4666666666666666,1.3,3.619047619047619,1.0,178.0,27.0,12.80952380952381,1.1428571428571428,1.0,3.2,1.6666666666666667,1.4,0.0,0.0,0.0,0.0,0.0,0.0,Brasileirão Série A,D,Brazil,42.142857142857146,7.142857142857143,1633.0,62.23809523809524,1.4285714285714286,1.8823529411764706,2.1666666666666665,3.1875,1.2,1.4,1.2857142857142858,1.3333333333333333,1.8,-0.14491283436602545
Mateus Henrique,América Mineiro,66.80425567912329,"R$ 2.875.500,00",0.0,0.0,1.0,1.0,0.0,0.11764705882352941,1.6428571428571428,43.095238095238095,7.085714285714286,0.0,1.5454545454545454,4.7,1.6923076923076923,1.5,3.8947368421052633,1.1666666666666667,178.0,22.0,16.05,1.5,0.0,3.8,1.4615384615384615,1.4285714285714286,0.0,0.0,0.0,0.0,0.0,1.0,Brasileirão Série B,D,Brazil,52.38095238095238,7.05,1707.0,72.54545454545455,1.1666666666666667,1.9444444444444444,3.0625,3.6,1.0,1.3846153846153846,2.0,1.2,1.9090909090909092,0.360905801203652
Mateus Pivô,Brusque,37.32148662429233,"R$ 319.500,00",1.5,0.0,1.25,0.0,0.0,0.0,1.3333333333333333,21.214285714285715,6.910714285714286,0.0,1.3333333333333333,5.285714285714286,2.52,1.25,2.0,1.3333333333333333,185.0,26.0,14.25,1.3,1.0,4.892857142857143,2.2916666666666665,1.1666666666666667,1.0,0.0,0.0,0.0,0.0,1.0,Brasileirão Série B,D,Brazil,28.678571428571427,4.0,2209.0,50.392857142857146,2.0,3.227272727272727,1.9565217391304348,2.2857142857142856,1.2,2.2,1.5384615384615385,1.0,1.4615384615384615,-0.17587033010970746
Mateus Silva,Ponte Preta,46.91363244964402,"R$ 958.500,00",0.0,0.0,1.0,0.0,0.0,0.058823529411764705,1.0,33.411764705882355,6.788235294117648,0.0,1.3333333333333333,3.0588235294117645,1.9,1.0,3.1875,1.0,192.0,29.0,10.352941176470589,1.0,0.0,2.6875,1.6428571428571428,1.4285714285714286,1.0,0.0,0.0,0.0,0.0,0.0,Brasileirão Série B,D,Brazil,43.11764705882353,8.588235294117647,1481.0,54.76470588235294,1.3333333333333333,4.882352941176471,1.5714285714285714,1.0,1.25,1.0,1.0,1.0,1.75,-0.0012315464340542353
Matheus Alexandre,Cuiabá,36.365375595752255,"R$ 9.585.000,00",0.0,0.04316,1.0,0.0,0.0325268425,0.0,1.8,27.695652173913043,6.758333333333333,0.0,1.0,4.545454545454546,2.2222222222222223,1.3333333333333333,1.9285714285714286,1.0,188.0,25.0,11.5,1.1428571428571428,0.0,3.7083333333333335,1.6875,1.5833333333333333,0.0,0.0,0.0,0.0,0.0,1.0,Brasileirão Série A,D,Brazil,32.666666666666664,3.272727272727273,1888.0,53.166666666666664,1.6923076923076923,2.25,2.142857142857143,2.375,1.0,1.1428571428571428,1.3333333333333333,1.0,1.7222222222222223,-0.19327770382183462
Matheus Bahia,Ceará,31.407575481154407,"R$ 7.668.000,00",0.0,0.0,1.0,1.0,0.0,0.16,1.6,22.142857142857142,6.982142857142857,0.0,1.7647058823529411,4.357142857142857,1.5,1.4285714285714286,1.9047619047619047,1.0,181.0,25.0,15.214285714285714,1.4444444444444444,0.0,3.576923076923077,1.619047619047619,1.2727272727272727,1.0,0.0,0.0,0.0,0.0,0.0,Brasileirão Série B,D,Brazil,29.714285714285715,4.538461538461538,2307.0,53.464285714285715,1.1666666666666667,1.5263157894736843,2.3043478260869565,3.730769230769231,1.0,1.8695652173913044,1.411764705882353,1.375,1.3125,-0.28354157151993
Matheus Costa,Botafogo-SP,31.970955102729405,"R$ 1.917.000,00",0.0,0.0,1.0,1.0,0.0,0.058823529411764705,1.5,29.857142857142858,6.714285714285714,0.0,1.2857142857142858,3.8333333333333335,2.6923076923076925,1.3333333333333333,2.375,1.0,188.0,29.0,7.333333333333333,1.0,0.0,3.1,1.7142857142857142,1.7142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,Brasileirão Série B,D,Brazil,36.23809523809524,5.25,1551.0,46.42857142857143,1.6428571428571428,3.4285714285714284,1.4666666666666666,1.3333333333333333,1.125,1.3333333333333333,1.5,1.125,1.1,-0.2732844368129626
Matheus Felipe,Ceará,26.65407463156176,"R$ 7.668.000,00",0.0,0.0,0.0,0.0,0.0,0.0,1.1666666666666667,31.043478260869566,6.6695652173913045,0.0,1.0,2.7,1.8235294117647058,0.0,2.888888888888889,1.0,186.0,25.0,6.681818181818182,1.0,0.0,3.473684210526316,2.230769230769231,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Brasileirão Série B,D,Brazil,36.78260869565217,5.666666666666667,1847.0,43.52173913043478,1.8666666666666667,3.3684210526315788,1.5454545454545454,0.0,1.7777777777777777,1.3333333333333333,1.0,1.0,1.1818181818181819,-0.3700858778397944
Matheuzinho,Corinthians,44.21280460821724,"R$ 25.560.000,00",0.0,0.0679,1.0,1.0,0.054533275238095244,0.0,1.25,23.857142857142858,6.935714285714285,1.0,1.3571428571428572,3.375,2.0,1.25,1.9523809523809523,1.0,171.0,24.0,8.37037037037037,1.0,1.0,2.8333333333333335,1.3846153846153846,1.5,1.0,0.0,0.0,0.0,0.0,0.0,Brasileirão Série A,D,Brazil,28.285714285714285,3.48,1907.0,45.964285714285715,1.1818181818181819,2.272727272727273,2.1363636363636362,3.260869565217391,1.1111111111111112,1.25,1.0,1.125,1.9230769230769231,-0.0504039941565969
Maurício Antônio,Coritiba,57.110559327158334,"R$ 1.917.000,00",0.0,0.0,1.0,0.0,0.0,0.0,1.5,43.63636363636363,6.995652173913044,0.0,1.3333333333333333,3.25,2.3333333333333335,0.0,5.0476190476190474,1.0,183.0,32.0,7.565217391304348,1.0,1.0,1.7222222222222223,1.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Brasileirão Série B,D,Brazil,48.82608695652174,8.318181818181818,1781.0,57.30434782608695,1.4166666666666667,4.095238095238095,1.5454545454545454,1.0,1.4285714285714286,1.5,1.0,1.0,1.6666666666666667,0.18441814442157736
Miranda,Amazonas FC,46.9703016639852,"R$ 3.834.000,00",1.0,0.0,1.0,0.0,0.0,0.0,1.0,39.65,6.8950000000000005,0.0,1.1,3.1578947368421053,1.7333333333333334,0.0,3.9,1.0,182.0,24.0,8.2,1.5,0.0,3.3529411764705883,1.6,1.125,0.0,0.0,0.0,0.0,0.0,0.0,Brasileirão Série B,D,Brazil,46.85,8.05,1773.0,57.4,1.8571428571428572,4.2105263157894735,2.3,1.0,1.625,1.0,0.0,1.125,1.3636363636363635,-0.00019980204186182716
Murilo,Palmeiras,58.915515063254695,"R$ 57.510.000,00",1.0,0.12117272727272727,1.0,1.0,0.029887460588235295,0.0,1.0,39.708333333333336,7.083333333333333,0.0,1.0,4.695652173913044,3.15,0.0,3.6818181818181817,1.0,188.0,27.0,8.75,1.3333333333333333,1.0,3.9565217391304346,2.1875,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Brasileirão Série A,D,Brazil,47.083333333333336,6.583333333333333,2115.0,58.166666666666664,2.1666666666666665,4.086956521739131,1.75,1.0,1.1818181818181819,1.375,1.25,1.125,1.6923076923076923,0.21727995449822976
Mário Sergio,Avaí,39.20779119642168,"R$ 639.000,00",0.0,0.0,1.0,0.0,0.0,0.05263157894736842,1.4166666666666667,28.09090909090909,7.013636363636365,0.0,1.0,3.9047619047619047,2.230769230769231,1.0,2.210526315789474,1.25,179.0,30.0,14.181818181818182,1.0,1.5,3.380952380952381,1.588235294117647,1.1666666666666667,1.0,0.0,0.0,0.0,0.0,1.0,Brasileirão Série B,D,Brazil,36.31818181818182,4.545454545454546,1918.0,59.27272727272727,1.9230769230769231,2.8666666666666667,2.0,1.6666666666666667,1.0,1.3846153846153846,1.2222222222222223,1.25,2.1666666666666665,-0.14152744770191064
Natanael,Coritiba,43.664160772469856,"R$ 3.195.000,00",1.0,0.0,1.0,2.0,0.0,0.037037037037037035,1.65,24.344827586206897,7.124137931034483,0.0,2.0625,4.896551724137931,1.9545454545454546,1.7777777777777777,2.5,1.0,172.0,22.0,15.620689655172415,1.4285714285714286,1.0,3.6666666666666665,1.3125,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Brasileirão Série B,D,Brazil,31.82758620689655,4.241379310344827,2527.0,59.44827586206897,1.8421052631578947,2.52,2.111111111111111,4.392857142857143,1.2857142857142858,1.3076923076923077,1.0,1.1428571428571428,1.3125,-0.06039284273027427
Nathan Mendes,Red Bull Bragantino,33.94149110827991,"R$ 6.390.000,00",0.0,0.07674285714285714,1.0,1.3333333333333333,0.03963239769230769,0.0625,2.0,29.105263157894736,6.810526315789474,0.0,1.5454545454545454,4.294117647058823,1.5,2.25,2.230769230769231,1.0,182.0,22.0,14.411764705882353,1.1111111111111112,1.0,4.222222222222222,1.7142857142857142,1.4285714285714286,1.0,0.0,0.0,0.0,0.0,1.0,Brasileirão Série A,D,Brazil,36.31578947368421,4.0,1403.0,57.68421052631579,1.5833333333333333,2.076923076923077,1.8666666666666667,2.8333333333333335,1.2,2.0833333333333335,1.4285714285714286,1.0,1.6666666666666667,-0.23740800025078143
Pará,Operário-PR,26.307599834753763,"R$ 639.000,00",0.0,0.0,1.0,0.0,0.0,0.047619047619047616,1.6,24.043478260869566,6.8999999999999995,0.0,1.2222222222222223,4.555555555555555,1.2307692307692308,1.7,2.4545454545454546,1.0,167.0,29.0,15.08695652173913,1.0,0.0,3.909090909090909,1.4210526315789473,1.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,Brasileirão Série B,D,Brazil,32.869565217391305,5.739130434782608,1672.0,55.82608695652174,1.7058823529411764,1.6153846153846154,2.875,4.0,1.0,1.4615384615384615,1.2857142857142858,1.25,1.6153846153846154,-0.3763939488585749
Patrick,Novorizontino,47.60777960540606,"R$ 12.780.000,00",0.0,0.0,0.0,0.0,0.0,0.05555555555555555,1.3333333333333333,21.842105263157894,6.742105263157894,0.0,1.5555555555555556,4.944444444444445,3.4,1.0,3.3333333333333335,1.0,183.0,25.0,11.61111111111111,1.6,0.0,3.736842105263158,2.1666666666666665,1.0,2.0,0.0,0.0,0.0,0.0,0.0,Brasileirão Série B,D,Brazil,31.05263157894737,7.315789473684211,1454.0,42.31578947368421,1.5384615384615385,3.2777777777777777,1.4285714285714286,1.3333333333333333,1.75,1.2857142857142858,1.0,1.0,2.0,0.0114063989414012
Patrick Brey,Botafogo-SP,20.094693396524953,"R$ 798.750,00",1.0,0.0,1.0,1.0,0.0,0.08333333333333333,1.5789473684210527,16.785714285714285,6.846428571428571,0.0,2.217391304347826,4.384615384615385,1.6363636363636365,1.4,2.0555555555555554,1.0,175.0,27.0,13.25,1.6,0.0,4.961538461538462,1.7647058823529411,1.5,1.0,0.0,0.0,0.0,0.0,0.0,Brasileirão Série B,D,Brazil,23.428571428571427,2.9615384615384617,1804.0,41.464285714285715,1.8333333333333333,2.0,2.1333333333333333,2.9047619047619047,1.0,1.7,1.0833333333333333,1.25,1.6,-0.48950882880496416
Paulo Henrique,Vasco,49.393697814124835,"R$ 6.390.000,00",1.0,0.16339230769230773,1.25,0.0,0.07795873409090909,0.0,1.4,20.575757575757574,6.875757575757576,0.0,1.411764705882353,5.71875,1.5384615384615385,1.3333333333333333,2.05,1.25,175.0,28.0,13.303030303030303,1.5333333333333334,1.0,5.483870967741935,1.88,1.5,0.0,0.0,0.0,0.0,0.0,0.0,Brasileirão Série A,D,Brazil,27.303030303030305,4.357142857142857,2431.0,51.39393939393939,1.2941176470588236,2.84,3.3,2.9642857142857144,1.2727272727272727,3.074074074074074,2.0,1.0,1.8571428571428572,0.043921603504965386
Pedro Henrique,Red Bull Bragantino,48.33403874248608,"R$ 5.112.000,00",1.0,0.10445,1.0,0.0,0.021487761666666664,0.0,1.0,38.8,6.852380952380953,0.0,1.4444444444444444,4.55,2.411764705882353,0.0,6.05,1.0,188.0,29.0,10.75,1.0,1.0,3.65,1.4166666666666667,1.4444444444444444,1.0,0.0,0.0,0.0,0.0,1.0,Brasileirão Série A,D,Brazil,48.8,11.55,1779.0,59.3,2.375,3.789473684210526,2.3333333333333335,1.0,1.3333333333333333,1.5,1.0,1.0,1.4545454545454546,0.024628989031490276
Rafael Donato,Novorizontino,55.163395671605336,"R$ 1.278.000,00",1.0,0.0,1.3333333333333333,0.0,0.0,0.0,1.0,21.571428571428573,7.0,0.0,1.1,5.571428571428571,4.05,0.0,3.761904761904762,1.0,193.0,35.0,10.272727272727273,1.0,0.0,2.8823529411764706,1.8333333333333333,1.2,1.0,0.0,0.0,0.0,0.0,1.0,Brasileirão Série B,D,Brazil,30.318181818181817,8.181818181818182,1547.0,40.27272727272727,1.5833333333333333,4.090909090909091,2.0,0.0,1.1111111111111112,2.0,1.0,2.0,1.5625,0.14896723504064688
Rafael Ramos,Ceará,19.66603440851813,"R$ 3.195.000,00",1.0,0.0,1.0,1.0,0.0,0.047619047619047616,2.076923076923077,24.954545454545453,6.827272727272727,0.0,1.125,3.4285714285714284,1.4285714285714286,1.3125,2.1578947368421053,1.5,171.0,29.0,14.363636363636363,1.6666666666666667,0.0,3.590909090909091,1.5,1.3076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,Copa do Brasil,D,Portugal,32.95454545454545,4.7727272727272725,1907.0,55.0,1.5714285714285714,1.9411764705882353,1.8823529411764706,2.9,1.25,1.5714285714285714,1.2222222222222223,1.0,1.4285714285714286,-0.4973131809947833
Rafael Thyere,Sport Recife,36.570588135845504,"R$ 3.834.000,00",1.0,0.0,1.0,0.0,0.0,0.0,1.0,42.94444444444444,6.927777777777778,0.0,1.0,2.611111111111111,1.9375,1.0,4.2,0.0,190.0,31.0,8.222222222222221,1.0,0.0,2.8333333333333335,1.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Brasileirão Série B,D,Brazil,50.5,8.055555555555555,1619.0,59.77777777777778,1.6666666666666667,4.588235294117647,1.1428571428571428,1.0,1.3,1.25,1.5,1.0,1.5,-0.18954151495967628
Ramon,Cuiabá,45.298777746725506,"R$ 15.975.000,00",1.0,0.06880833333333333,1.0,1.0,0.05169102882352941,0.047619047619047616,1.8,26.40909090909091,7.036363636363637,0.0,1.7272727272727273,4.428571428571429,1.6,1.6363636363636365,1.8666666666666667,1.2,176.0,23.0,12.681818181818182,1.3636363636363635,0.0,4.157894736842105,1.4705882352941178,1.5,1.0,0.0,0.0,0.0,0.0,0.0,Copa do Brasil,D,Brazil,31.59090909090909,3.210526315789474,1878.0,55.45454545454545,1.5454545454545454,2.55,2.3333333333333335,3.8,1.0,2.125,1.7,1.0,1.5,-0.030632294323565963
Reinaldo,Grêmio,23.336337568733235,"R$ 3.195.000,00",1.0,0.11860000000000001,1.875,0.0,0.0645749,0.0,2.0,33.86363636363637,7.060869565217391,0.0,1.2307692307692308,4.130434782608695,1.4444444444444444,1.1,2.625,1.1,178.0,35.0,16.772727272727273,1.8888888888888888,0.0,3.727272727272727,1.1666666666666667,2.1666666666666665,1.0,0.0,0.0,0.0,0.0,0.0,Brasileirão Série A,D,Brazil,42.09090909090909,4.909090909090909,1986.0,66.56521739130434,1.4,2.8421052631578947,2.388888888888889,3.6818181818181817,1.0,2.263157894736842,1.7142857142857142,1.1666666666666667,1.2857142857142858,-0.4304900434725416
Renzo Saravia,Atlético Mineiro,45.31170171553282,"R$ 15.975.000,00",1.0,0.05163333333333334,1.0,0.0,0.06586322789473684,0.0,2.0,42.111111111111114,6.935714285714285,0.0,1.9375,5.846153846153846,1.4444444444444444,1.3,2.8095238095238093,1.25,178.0,31.0,10.25,1.25,1.0,5.25,2.45,2.0,1.0,0.0,0.0,0.0,0.0,1.0,Brasileirão Série A,D,Argentina,46.642857142857146,5.28,2020.0,64.10714285714286,1.5,2.0625,3.48,2.0952380952380953,1.3333333333333333,1.8333333333333333,1.1428571428571428,1.2,1.8571428571428572,-0.03039699491988034
Reverson,Novorizontino,9.181349355569898,"R$ 1.278.000,00",1.0,0.0,1.4,1.0,0.0,0.047619047619047616,1.5555555555555556,19.391304347826086,6.692,0.0,1.1666666666666667,3.235294117647059,1.7,1.1,2.4210526315789473,1.0,175.0,27.0,11.84,1.5,0.0,4.190476190476191,2.2941176470588234,1.4285714285714286,1.2,0.0,0.0,0.0,0.0,0.0,Brasileirão Série B,D,Brazil,25.47826086956522,4.545454545454546,1731.0,38.96,1.5833333333333333,1.75,1.5,2.888888888888889,1.2,2.6666666666666665,2.0,1.0,1.3636363636363635,-0.6882019224930443
Ricardo Silva,América Mineiro,61.077171256944006,"R$ 1.917.000,00",0.0,0.0,1.0,0.0,0.0,0.0,1.0,50.84615384615385,7.023076923076923,0.0,1.8666666666666667,4.576923076923077,2.375,1.0,4.076923076923077,1.0,190.0,32.0,8.26923076923077,1.0,0.0,2.375,1.625,1.2,1.0,0.0,0.0,0.0,0.0,0.0,Brasileirão Série B,D,Brazil,58.69230769230769,7.769230769230769,2303.0,68.8076923076923,1.5625,4.125,1.55,1.0,1.4285714285714286,1.0,1.0,1.3333333333333333,1.6,0.25663600842654916
Robert Arboleda,São Paulo,50.429681564662026,"R$ 7.668.000,00",1.0,0.08951666666666667,1.0,1.0,0.015640926,0.0,1.3333333333333333,55.86206896551724,7.055172413793104,0.0,1.1818181818181819,4.068965517241379,2.6923076923076925,0.0,3.5,1.0,187.0,32.0,5.586206896551724,0.0,0.0,2.5416666666666665,1.2857142857142858,1.8,1.0,0.0,0.0,0.0,0.0,0.0,Brasileirão Série A,D,Ecuador,61.310344827586206,5.785714285714286,2493.0,69.37931034482759,2.125,3.7037037037037037,1.9444444444444444,0.0,1.0833333333333333,0.0,0.0,1.0,1.3529411764705883,0.06278317477334451
Rodrigo,Coritiba,42.9390004747926,"R$ 958.500,00",1.0,0.0,1.0,0.0,0.0,0.05,1.2,17.3,6.857142857142857,0.0,1.125,4.526315789473684,2.642857142857143,1.5833333333333333,1.4285714285714286,1.0,182.0,21.0,12.761904761904763,1.1111111111111112,0.0,3.388888888888889,1.5384615384615385,1.6666666666666667,1.0,0.0,0.0,0.0,0.0,0.0,Brasileirão Série B,D,Brazil,23.476190476190474,3.3157894736842106,1438.0,43.19047619047619,1.6666666666666667,2.5625,2.25,3.0588235294117645,1.2,1.2222222222222223,1.0,1.2,1.6363636363636365,-0.07359542687172056
Rodrigo Ely,Grêmio,87.86555071064372,"R$ 19.170.000,00",1.0,0.08104545454545455,1.0,0.0,0.010064662857142857,0.0,1.0,29.789473684210527,7.178947368421053,0.0,1.7142857142857142,6.705882352941177,4.3125,0.0,2.2857142857142856,1.0,188.0,30.0,7.684210526315789,0.0,0.0,2.9285714285714284,1.3,1.25,1.0,0.0,0.0,0.0,0.0,1.0,Brasileirão Série A,D,Brazil,37.1578947368421,5.176470588235294,1514.0,48.89473684210526,2.1818181818181817,4.0,2.066666666666667,0.0,1.75,1.25,1.3333333333333333,1.3333333333333333,2.0833333333333335,0.7443569094236369
Rodrigo Soares,Novorizontino,15.921410337363419,"R$ 6.390.000,00",0.0,0.0,1.0,1.0,0.0,0.16666666666666666,2.7857142857142856,14.692307692307692,6.996153846153846,0.0,1.4444444444444444,2.68,1.5,2.5,2.090909090909091,1.0,176.0,31.0,10.692307692307692,1.0,0.0,2.761904761904762,1.0909090909090908,1.375,0.0,0.0,0.0,0.0,0.0,0.0,Brasileirão Série B,D,Brazil,20.384615384615383,4.32,1584.0,37.88461538461539,1.7857142857142858,1.9,1.4,5.2272727272727275,1.0,1.5555555555555556,1.3125,1.2,1.2857142857142858,-0.5654894373836977
Saimon,CRB,43.334987122754875,"R$ 958.500,00",1.0,0.0,1.0,0.0,0.0,0.0,1.2,39.38095238095238,6.876190476190477,0.0,1.5384615384615385,4.095238095238095,2.1052631578947367,2.0,5.190476190476191,1.0,183.0,33.0,11.904761904761905,0.0,1.0,2.75,2.1052631578947367,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Copa do Brasil,D,Brazil,50.714285714285715,10.80952380952381,1852.0,60.0,1.3,3.526315789473684,1.6153846153846154,1.3333333333333333,1.2222222222222223,1.0,1.0,1.0,1.4545454545454546,-0.06638592153151238
Samuel Xavier,Fluminense,27.625008020868474,"R$ 2.556.000,00",0.0,0.054889999999999994,1.0,1.0,0.0614918247368421,0.09523809523809523,1.2,39.91304347826087,6.952173913043478,0.0,2.2777777777777777,4.636363636363637,1.4,1.1428571428571428,1.2352941176470589,1.3333333333333333,166.0,34.0,10.08695652173913,1.3846153846153846,0.0,4.181818181818182,1.7333333333333334,1.625,1.0,0.0,0.0,0.0,0.0,0.0,Brasileirão Série A,D,Brazil,45.34782608695652,3.1052631578947367,1947.0,66.73913043478261,1.4615384615384615,2.0555555555555554,2.2222222222222223,1.9444444444444444,1.1666666666666667,1.8461538461538463,1.75,1.2,1.5833333333333333,-0.3524086417733392
Santiago Arias,Bahia,34.718307667842474,"R$ 15.975.000,00",0.0,0.10076,1.0,1.2,0.14766646470588235,0.16666666666666666,1.6,41.833333333333336,7.195833333333333,0.0,1.8571428571428572,4.333333333333333,1.9285714285714286,1.6111111111111112,1.588235294117647,1.3333333333333333,177.0,32.0,12.166666666666666,1.4444444444444444,1.0,4.041666666666667,1.6111111111111112,1.3076923076923077,1.4,0.0,0.0,0.0,0.0,1.0,Brasileirão Série A,D,Colombia,49.5,2.8636363636363638,2091.0,72.33333333333333,1.875,2.590909090909091,2.0952380952380953,3.6818181818181817,1.2,1.2666666666666666,1.0,1.0,1.4666666666666666,-0.22326493971238118
