campeonato,team_name,name,position,country,valor_mercado_mais_recente(R$),height,age,totalPass,accuratePass,totalLongBalls,accurateLongBalls,goalAssist,goals,minutesPlayed,rating,touches,possessionLostCtrl,expectedGoals,expectedAssists,aerialLost,aerialWon,duelLost,duelWon,onTargetScoringAttempt,totalClearance,totalTackle,wasFouled,fouls,totalCross,accurateCross,outfielderBlock,goodHighClaim,savedShotsFromInsideTheBox,saves,challengeLost,totalContest,wonContest,bigChanceMissed,shotOffTarget,interceptionWon,keyPass,dispossessed,blockedScoringAttempt,bigChanceCreated,penaltyWon,totalOffside,goalsPrevented,penaltyConceded,score_total,score_normalizado
"Copa Sudamericana, Group A",Independiente Medellín,José Ortiz,D,Colombia,"R$ 6.390.000,00",181.0,25.0,44.0,39.25,6.5,4.375,0.0,0.0,720.0,6.9875,55.375,5.75,0.0,0.0,1.0,3.5,1.5,3.625,1.0,4.25,2.0,0.0,1.2,0.0,0.0,1.3333333333333333,0.0,0.0,0.0,1.6666666666666667,1.0,1.0,0.0,1.0,1.4,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.42310036532108464,78.79280659239772
"Copa Libertadores, Group D",LDU,José Quintero,D,Ecuador,"R$ 2.556.000,00",176.0,34.0,28.125,18.875,5.5,2.5714285714285716,0.0,0.0,643.0,7.175,52.0,17.375,0.05845,0.234498765,1.5,1.4,2.5,4.0,1.5,2.75,1.8,1.8,1.2,4.875,2.3333333333333335,1.25,0.0,0.0,0.0,1.25,1.4,1.0,0.0,1.0,1.3333333333333333,2.8333333333333335,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.2810704708733721,34.339587091132024
"Copa Libertadores, Group E",Bolívar,José Sagredo,D,Bolivia,"R$ 3.834.000,00",180.0,30.0,46.125,39.5,4.375,2.4285714285714284,0.0,1.0,720.0,7.1125,70.0,11.25,0.30155,0.07858137625,1.6666666666666667,1.25,2.25,3.75,1.0,4.142857142857143,2.4285714285714284,1.0,1.25,2.0,1.3333333333333333,1.5,0.0,0.0,0.0,1.3333333333333333,1.0,1.0,1.0,1.0,1.8,1.1666666666666667,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.14206791979466663,61.05166148125104
"Copa Libertadores, Group C",Grêmio,João Pedro,D,Brazil,"R$ 2.875.500,00",179.0,27.0,34.0,25.714285714285715,4.714285714285714,1.8,0.0,1.0,630.0,7.085714285714286,59.0,15.571428571428571,0.036250000000000004,0.02907929,2.3333333333333335,1.0,4.285714285714286,4.0,1.5,1.5,1.8571428571428572,1.2,1.0,2.1666666666666665,1.0,1.25,0.0,0.0,0.0,1.0,3.0,1.75,0.0,0.0,1.3333333333333333,1.25,1.4,0.0,1.0,0.0,0.0,0.0,0.0,-0.3677160507257542,28.869785187934855
"Copa Sudamericana, Group C",Belgrano,Juan Barinaga,D,Argentina,"R$ 25.560.000,00",176.0,24.0,19.166666666666668,11.333333333333334,4.333333333333333,2.2,0.5,0.0,424.0,6.733333333333333,44.333333333333336,17.833333333333332,0.0,0.0,1.25,1.8,4.333333333333333,3.3333333333333335,1.0,2.25,1.75,0.0,1.0,2.4,1.3333333333333333,1.0,0.0,0.0,0.0,1.0,2.8,2.0,0.0,1.6666666666666667,1.3333333333333333,1.0,1.4,1.0,0.0,0.0,0.0,0.0,0.0,-0.30716984540580994,32.69197380568802
"Copa Libertadores, Group E",Millonarios,Juan Pablo Vargas,D,Costa Rica,"R$ 12.780.000,00",192.0,29.0,41.666666666666664,34.5,6.333333333333333,2.5,0.0,0.0,540.0,6.8,54.333333333333336,8.166666666666666,0.1357,0.027608693333333333,1.75,2.4,2.2,4.833333333333333,1.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.5,1.5,0.0,1.0,2.4,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3891033840572621,76.64662956713421
"Copa Sudamericana, Group C",CD Real Tomayapo,Juan Rioja,D,Bolivia,"R$ 479.250,00",182.0,36.0,22.2,15.0,6.2,1.6,0.0,1.0,450.0,6.8,33.0,7.2,0.0,0.0,2.0,1.5,3.2,3.0,1.0,3.8,1.0,1.3333333333333333,1.5,0.0,0.0,2.25,0.0,0.0,0.0,1.6666666666666667,0.0,0.0,0.0,0.0,1.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5212087422633989,19.18002816016902
"Copa Sudamericana, Group E",Sportivo Ameliano,Julio Gonzalez,D,Paraguay,"R$ 1.597.500,00",176.0,32.0,23.833333333333332,17.166666666666668,3.5,1.5,0.0,1.0,540.0,7.133333333333333,46.166666666666664,12.833333333333334,0.0,0.0,1.5,1.6,5.0,5.5,1.0,2.8333333333333335,3.5,1.0,1.8,1.8,1.5,1.0,0.0,0.0,0.0,1.6,1.0,1.0,0.0,1.0,2.0,1.0,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,-0.19634015451989892,39.688481361772475
"Copa Sudamericana, Group G",Lanús,Julio Soler,D,Argentina,"R$ 38.340.000,00",170.0,19.0,25.77777777777778,21.444444444444443,2.5714285714285716,1.75,0.2,0.0,720.0,7.222222222222222,49.333333333333336,11.0,0.0,0.0,1.0,1.0,2.7777777777777777,5.777777777777778,1.0,2.1666666666666665,2.875,2.375,1.5714285714285714,2.5,1.0,1.0,0.0,0.0,0.0,1.0,1.4285714285714286,1.5,0.0,1.3333333333333333,1.25,1.0,1.3333333333333333,1.0,1.0,0.0,0.0,0.0,0.0,0.20991252420737314,65.33458678419804
"Copa Sudamericana, Group A",Independiente Medellín,Jímer Fory,D,Colombia,"R$ 5.112.000,00",187.0,22.0,32.77777777777778,26.444444444444443,4.0,4.333333333333333,0.2,0.0,753.0,6.977777777777778,51.888888888888886,12.0,0.0,0.0,1.3333333333333333,1.75,3.4444444444444446,4.0,1.0,3.0,2.0,1.3333333333333333,3.2,2.5714285714285716,1.25,1.4,0.0,0.0,0.0,1.2,1.5,1.3333333333333333,0.0,1.0,1.0,1.6666666666666667,1.5,0.0,2.0,0.0,1.0,0.0,1.0,-0.1335724963503332,43.65090687384182
"Copa Sudamericana, Group E",Athletico,Kaique Rocha,D,Brazil,"R$ 19.170.000,00",195.0,23.0,58.2,49.2,7.6,4.0,0.0,0.0,450.0,6.92,70.0,10.8,0.0,0.0,1.5,3.8,2.8,5.8,0.0,4.2,1.5,1.0,1.25,1.0,0.0,1.5,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.6666666666666667,1.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.5235668161888422,85.13509877972174
"Copa Libertadores, Group C",Huachipato,Leandro Díaz,D,Chile,"R$ 6.390.000,00",173.0,25.0,27.375,19.375,4.75,2.5,0.0,0.0,524.0,6.8125,45.625,12.625,0.01385,0.16375545000000002,1.0,1.5,3.1666666666666665,2.7142857142857144,0.0,1.8333333333333333,1.6,1.25,1.3333333333333333,3.142857142857143,1.8,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,1.5,1.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.368726915215737,28.80597087079828
"Copa Libertadores, Group H",River Plate,Leandro González Pírez,D,Argentina,"R$ 6.390.000,00",186.0,32.0,40.714285714285715,33.0,9.666666666666666,5.166666666666667,0.3333333333333333,0.0,541.0,7.1499999999999995,52.42857142857143,10.5,0.0099,0.013243405,4.75,2.8333333333333335,5.2,4.5,0.0,5.0,1.75,1.3333333333333333,2.5,0.0,0.0,1.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18882527437836882,40.16288416189766
"Copa Libertadores, Group H",Club Nacional,Leandro Lozano,D,Uruguay,"R$ 15.975.000,00",169.0,25.0,40.375,33.625,4.428571428571429,2.0,0.25,1.0,720.0,7.1375,65.25,13.375,0.202275,0.0690231875,1.5,1.5714285714285714,3.5,5.25,1.0,1.5,2.0,1.5714285714285714,2.0,3.857142857142857,1.5,1.0,0.0,0.0,0.0,1.3333333333333333,2.1666666666666665,1.4,1.0,1.3333333333333333,1.0,1.4,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.1916966120832252,39.981621038383416
"Copa Libertadores, Group D",LDU,Leonel Quiñónez,D,Ecuador,"R$ 4.153.500,00",178.0,31.0,48.375,38.125,10.0,4.625,0.5,1.0,715.0,7.1875,71.25,17.375,0.059625,0.09597741666666666,1.75,1.5,2.125,3.2857142857142856,1.0,2.0,2.0,1.3333333333333333,1.3333333333333333,4.125,2.2,1.0,0.0,0.0,0.0,1.3333333333333333,1.0,1.0,0.0,1.6666666666666667,2.5714285714285716,2.5,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.053672583116981885,55.47140012669491
"Copa Sudamericana, Group H",Red Bull Bragantino,Luan Cândido,D,Brazil,"R$ 44.730.000,00",187.0,23.0,40.22222222222222,31.555555555555557,5.444444444444445,2.0,0.0,1.0,810.0,7.133333333333334,61.55555555555556,11.666666666666666,0.0,0.0,2.0,2.75,3.625,5.333333333333333,1.5,5.0,2.25,1.25,1.8,1.0,0.0,2.0,0.0,0.0,0.0,1.4,2.0,1.5,0.0,1.8,2.5555555555555554,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.759037498395185,100.0
"Copa Libertadores, Group B",Barcelona SC,Luca Sosa,D,Argentina,"R$ 7.668.000,00",187.0,30.0,56.285714285714285,46.142857142857146,8.714285714285714,4.285714285714286,0.5,0.0,630.0,7.171428571428572,68.85714285714286,11.428571428571429,0.02665,0.05670226199999999,2.2,2.2,3.142857142857143,6.0,0.0,2.5,3.0,1.2,1.5,1.0,1.0,1.25,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,1.8,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.40110187221113436,77.40407563018039
"Copa Sudamericana, Group E",Athletico,Lucas Esquivel,D,Argentina,"R$ 19.170.000,00",183.0,22.333333333333332,50.833333333333336,44.166666666666664,4.166666666666667,2.75,0.25,1.0,495.0,7.233333333333333,77.16666666666667,15.166666666666666,0.0,0.0,1.0,2.0,4.333333333333333,7.333333333333333,1.5,2.2,2.3333333333333335,1.8,1.4,4.0,1.5,0.0,0.0,0.0,0.0,0.0,4.4,3.25,1.0,1.0,3.0,2.25,1.4,1.0,1.0,0.0,0.0,0.0,0.0,0.7097146018179931,96.88632156390717
"Copa Sudamericana, Group E",Danubio,Lucas Ferreira,D,Uruguay,"R$ 3.195.000,00",186.0,24.0,44.0,31.666666666666668,10.5,4.166666666666667,0.0,0.0,495.0,7.133333333333333,62.333333333333336,15.333333333333334,0.0,0.0,2.1666666666666665,5.2,5.166666666666667,8.5,1.0,3.6666666666666665,3.2,2.0,1.4,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.25,1.5,1.0,1.5,1.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4560398366541397,80.87222464574577
"Copa Libertadores, Group D",Botafogo,Lucas Halter,D,Brazil,"R$ 19.170.000,00",187.0,24.0,57.2,50.8,6.4,4.0,0.0,0.0,450.0,6.76,66.0,7.0,0.07023333333333333,0.010513026666666666,1.3333333333333333,2.2,3.2,3.4,1.0,3.6,1.3333333333333333,2.0,2.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.3333333333333333,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.07619135829699715,56.89297569404834
"Copa Sudamericana, Group A",Club Always Ready,Luis Caicedo,D,Ecuador,"R$ 4.792.500,00",185.0,27.0,29.166666666666668,24.833333333333332,3.6666666666666665,2.5,0.0,1.0,511.0,7.1499999999999995,38.166666666666664,4.833333333333333,0.0,0.0,1.0,2.0,1.5,2.8,1.0,3.0,1.25,1.0,1.0,0.0,0.0,1.8,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34470125922052175,73.84359186628693
"Copa Libertadores, Group H",Libertad,Luis Cardozo,D,Paraguay,"R$ 319.500,00",180.0,36.0,40.875,33.75,9.857142857142858,4.142857142857143,0.0,0.0,647.0,6.7625,49.375,7.75,0.0918,0.0355308,2.0,2.1666666666666665,2.857142857142857,3.375,0.0,4.142857142857143,2.4,1.0,1.3333333333333333,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.6666666666666667,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.11345317673336569,44.92100850994848
"Copa Libertadores, Group E",Flamengo,Léo Ortiz,D,Brazil,"R$ 57.510.000,00",185.0,28.0,46.0,39.333333333333336,2.6666666666666665,1.6,0.0,1.0,444.0,7.1000000000000005,54.833333333333336,7.666666666666667,0.31885,0.031146260000000002,1.6666666666666667,2.0,3.2,4.0,2.0,1.8,3.3333333333333335,1.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.25,1.5,1.0,1.5,1.6666666666666667,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.021021454516425564,50.75608066203486
"Copa Libertadores, Group E",Flamengo,Léo Pereira,D,Brazil,"R$ 57.510.000,00",189.0,28.0,60.0,52.285714285714285,8.142857142857142,4.142857142857143,0.0,1.0,577.0,7.314285714285715,71.57142857142857,9.857142857142858,0.19886666666666666,0.06471999333333332,2.5,2.4285714285714284,2.857142857142857,4.571428571428571,2.0,3.1666666666666665,2.0,1.0,1.3333333333333333,3.6666666666666665,1.5,1.6666666666666667,0.0,0.0,0.0,1.0,2.0,2.0,1.0,1.5,3.0,1.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7075624455776278,96.75045925772164
"Copa Sudamericana, Group H",Coquimbo Unido,Manuel Fernández,D,Uruguay,"R$ 639.000,00",181.0,35.0,29.4,21.6,7.25,4.0,0.0,0.0,429.0,6.76,42.6,8.2,0.0,0.0,2.5,4.25,3.8,7.2,0.0,4.6,3.0,1.4,2.0,0.0,0.0,1.3333333333333333,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,2.3333333333333335,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.05533607175827627,55.57641360056859
"Copa Libertadores, Group A",Fluminense,Marcelo,D,Brazil,"R$ 8.307.000,00",174.0,36.0,46.666666666666664,38.0,7.5,4.0,0.16666666666666666,1.0,654.0,7.033333333333333,65.55555555555556,14.222222222222221,0.07461428571428572,0.07210770875,1.25,1.0,3.875,3.5555555555555554,1.0,1.8,1.8333333333333333,1.0,1.5,3.0,1.5,0.0,0.0,0.0,0.0,1.2,2.0,1.7142857142857142,0.0,1.4,1.0,1.3333333333333333,2.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.5296577249433342,18.646656906591794
"Copa Sudamericana, Group A",Club Always Ready,Marcelo Suárez,D,Bolivia,"R$ 5.112.000,00",178.0,22.0,42.666666666666664,33.666666666666664,9.166666666666666,3.8333333333333335,0.0,0.0,540.0,7.016666666666667,56.0,11.5,0.0,0.0,1.3333333333333333,1.5,2.2,3.6,1.5,3.5,1.75,1.3333333333333333,1.0,2.5,1.0,1.0,0.0,0.0,0.0,1.5,2.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.15727539742738086,62.01168610385689
"Copa Sudamericana, Group H",Racing Club,Marco Di Cesare,D,Argentina,"R$ 38.340.000,00",186.0,22.0,37.888888888888886,28.444444444444443,8.222222222222221,3.111111111111111,0.0,1.0,731.0,7.011111111111111,49.666666666666664,10.444444444444445,0.0,0.0,1.625,2.375,3.2222222222222223,4.875,1.0,4.25,1.6666666666666667,1.3333333333333333,1.8333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,1.5,2.25,1.5,0.0,1.0,2.2,1.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.4780819935954991,82.26371203833783
"Copa Libertadores, Group F",Palmeiras,Marcos Rocha,D,Brazil,"R$ 3.195.000,00",176.0,35.0,54.666666666666664,44.5,10.166666666666666,5.0,0.16666666666666666,0.0,511.0,7.216666666666666,78.66666666666667,15.333333333333334,0.0083,0.0767447,1.0,2.0,2.8,4.833333333333333,1.0,2.6,2.6666666666666665,1.0,1.6666666666666667,1.3333333333333333,1.3333333333333333,1.0,0.0,0.0,0.0,1.3333333333333333,1.0,1.0,0.0,0.0,1.2,1.75,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.15570246588999062,42.2538760072709
"Copa Sudamericana, Group G",Cuiabá,Marllon,D,Brazil,"R$ 3.195.000,00",184.0,32.0,42.333333333333336,38.0,5.166666666666667,3.5,0.0,0.0,461.0,7.033333333333334,48.333333333333336,4.5,0.0,0.0,2.5,2.6666666666666665,2.4,3.3333333333333335,2.0,2.5,1.3333333333333333,0.0,1.0,1.0,0.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14244661950591544,43.09069715733572
"Copa Sudamericana, Group B",Cruzeiro,Marlon,D,Brazil,"R$ 31.950.000,00",178.0,27.0,40.125,33.25,6.714285714285714,4.5,0.25,0.0,629.0,7.2375,59.625,10.625,0.0,0.0,1.5,1.8,2.142857142857143,5.857142857142857,0.0,4.333333333333333,2.5714285714285716,2.0,1.3333333333333333,2.142857142857143,1.0,1.0,0.0,0.0,0.0,1.0,1.8,1.6,1.0,1.0,2.6666666666666665,1.2,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.5476564352098185,86.65583929750375
"Copa Libertadores, Group F",Independiente Del Valle,Mateo Carabajal,D,Argentina,"R$ 8.946.000,00",180.0,27.0,66.28571428571429,61.714285714285715,5.0,2.7142857142857144,0.0,0.0,630.0,6.985714285714286,78.28571428571429,6.142857142857143,0.04766666666666667,0.005570406666666666,1.8333333333333333,1.8571428571428572,3.0,5.857142857142857,0.0,4.25,2.5,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.75,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3313008913832436,72.99764729964242
"Copa Libertadores, Group B",Talleres,Matías Catalán,D,Chile,"R$ 11.502.000,00",182.0,32.0,40.333333333333336,30.5,11.5,5.5,0.3333333333333333,1.0,540.0,6.983333333333333,52.0,11.0,0.0811,0.028297468000000003,1.3333333333333333,2.6,3.0,4.333333333333333,1.0,4.0,2.5,1.0,1.6,1.0,1.0,1.3333333333333333,0.0,0.0,0.0,1.5,1.0,1.0,1.0,1.3333333333333333,1.5,1.3333333333333333,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.2354261603012993,66.94522330485836
"Copa Libertadores, Group H",Libertad,Matías Espinoza,D,Paraguay,"R$ 12.780.000,00",173.0,27.0,28.142857142857142,24.0,3.6,1.4,0.0,1.0,481.0,7.014285714285714,47.714285714285715,12.285714285714286,0.45916666666666667,0.022174633333333332,2.0,2.857142857142857,4.666666666666667,6.714285714285714,1.5,1.6,2.6,1.8,2.6666666666666665,2.6,1.0,0.0,0.0,0.0,0.0,1.3333333333333333,1.2,1.25,1.0,2.5,1.8,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,-0.16812429873588566,41.46970484634807
"Copa Sudamericana, Group E",Danubio,Matías Fracchia,D,Chile,"R$ 2.556.000,00",188.0,29.0,43.4,29.0,16.6,6.6,0.0,0.0,450.0,7.4,62.2,15.6,0.0,0.0,2.0,2.5,3.4,4.6,1.6666666666666667,7.6,1.5,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,2.5,2.5,0.0,1.0,1.3333333333333333,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5388005080729124,86.09677826760988
"Copa Libertadores, Group C",The Strongest,Maximiliano Caire,D,Argentina,"R$ 639.000,00",177.0,36.0,33.5,24.75,4.75,1.375,0.0,0.0,690.0,7.1125,61.125,14.5,0.0336,0.12286901428571428,1.4,2.2,3.375,6.125,0.0,5.857142857142857,4.0,1.75,1.0,2.8,1.0,2.0,0.0,0.0,0.0,2.25,1.4,1.3333333333333333,0.0,1.5,2.4,1.3333333333333333,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.31026672852146076,71.66979301960237
"Copa Libertadores, Group A",Colo Colo,Maximiliano Falcón,D,Uruguay,"R$ 4.792.500,00",177.0,27.0,44.888888888888886,38.111111111111114,4.5,2.4,0.0,1.0,775.0,7.077777777777778,56.44444444444444,8.0,0.26420000000000005,0.06111353333333333,1.2,3.25,1.8888888888888888,5.888888888888889,1.0,2.888888888888889,2.0,1.6666666666666667,1.3333333333333333,0.0,0.0,1.6666666666666667,0.0,0.0,0.0,1.0,2.0,2.0,0.0,1.0,1.8333333333333333,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3483425559772618,74.07346131795492
"Copa Libertadores, Group G",Peñarol,Maximiliano Olivera,D,Uruguay,"R$ 3.834.000,00",182.0,32.0,21.625,12.625,4.875,2.2,0.2,1.0,681.0,6.925,42.625,13.25,0.09244999999999999,0.051941537999999995,2.0,1.8333333333333333,3.25,3.625,1.0,3.25,1.625,1.6666666666666667,1.2857142857142858,2.2,1.0,1.0,0.0,0.0,0.0,2.0,1.6666666666666667,0.0,0.0,1.0,1.3333333333333333,1.25,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.48602367205301833,21.401207409344238
"Copa Sudamericana, Group D",Nacional Potosí,Maximiliano Ortíz,D,Bolivia,"R$ 958.500,00",179.0,35.0,50.166666666666664,41.0,12.666666666666666,7.333333333333333,0.0,0.0,512.0,6.683333333333334,59.666666666666664,10.333333333333334,0.0,0.0,1.5,1.0,2.3333333333333335,3.5,1.0,2.6,1.3333333333333333,1.75,1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.6666666666666667,1.25,1.0,0.0,1.0,1.3333333333333333,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.28429666123154596,34.13592266657304
"Copa Libertadores, Group B",Talleres,Miguel Navarro,D,Venezuela,"R$ 12.780.000,00",175.0,25.0,24.6,21.0,2.4,1.3333333333333333,0.0,0.0,450.0,6.8,46.2,8.2,0.0071,0.048795105,1.5,2.0,3.6,3.6,0.0,2.4,1.5,2.0,2.0,1.6666666666666667,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.3333333333333333,2.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,-0.5251790000651235,18.929391904781777
"Copa Libertadores, Group F",Palmeiras,Murilo,D,Brazil,"R$ 57.510.000,00",188.0,27.0,49.8,40.0,6.8,3.6,0.0,0.0,450.0,7.42,61.8,10.8,0.1318,0.015445320000000002,1.0,4.4,2.0,7.2,1.3333333333333333,2.6,2.2,1.0,2.0,0.0,0.0,1.5,0.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,2.0,1.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6998264720756303,96.2620991745368
"Copa Sudamericana, Group H",Red Bull Bragantino,Nathan Mendes,D,Brazil,"R$ 6.390.000,00",182.0,22.0,28.77777777777778,21.88888888888889,3.4444444444444446,2.0,0.16666666666666666,0.0,590.0,6.688888888888889,48.22222222222222,13.11111111111111,0.0,0.0,1.5,2.5,3.5,4.0,1.0,1.8333333333333333,4.333333333333333,1.5714285714285714,1.4,2.142857142857143,1.1666666666666667,0.0,0.0,0.0,0.0,1.0,1.5,1.0,1.0,1.0,1.6,1.3333333333333333,1.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.04794332656269325,49.05654437631564
"Copa Sudamericana, Group G",Lanús,Nery Domínguez,D,Argentina,"R$ 2.556.000,00",184.0,34.0,48.857142857142854,41.0,8.142857142857142,4.333333333333333,0.25,0.0,566.0,7.1571428571428575,59.42857142857143,10.142857142857142,0.0,0.0,1.75,2.0,1.8571428571428572,4.142857142857143,0.0,1.3333333333333333,2.6,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.07280994275995156,47.486753224435
"Copa Sudamericana, Group C",Delfín,Nicolás Goitea,D,Argentina,"R$ 2.875.500,00",185.0,27.0,29.666666666666668,20.666666666666668,7.166666666666667,2.6,0.0,0.0,540.0,6.733333333333333,41.166666666666664,10.5,0.0,0.0,1.0,1.6666666666666667,1.6666666666666667,4.666666666666667,0.0,3.8333333333333335,1.5,1.3333333333333333,1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,1.25,1.25,0.0,1.0,1.0,1.0,1.5,1.0,0.0,0.0,0.0,0.0,1.0,-0.04118338506098322,49.483289063748636
"Copa Sudamericana, Group G",Lanús,Nicolás Morgantini,D,Argentina,"R$ 3.834.000,00",175.0,30.0,23.8,20.4,3.6,3.0,0.0,0.0,450.0,6.68,47.0,10.4,0.0,0.0,1.5,1.0,5.8,2.8,1.0,2.0,2.0,1.0,2.3333333333333335,1.8,1.0,1.0,0.0,0.0,0.0,1.75,1.8,1.0,0.0,0.0,1.3333333333333333,1.5,1.6666666666666667,1.0,0.0,0.0,0.0,0.0,0.0,-0.6599613956769165,10.420787019329088
